Database Name	Operetta CLS
Database Link	http://sv-01-366/ODA/OdaService.asmx
Evaluation Signature	c87bb3cb-4285-4183-96ba-56da85797635
Plate Name	11.07.23-OPP incorporation
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - Cells

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Cells - Intensity Cell 5-TAMRA Mean	Cells - Intensity Cell 5-TAMRA Minimum	
2	5	1	0	9	13	770	639	[667,578,926,703]	-86,77	779,22					1795,2	946	
2	5	1	0	9	14	354	616	[294,585,391,646]	-219,77	782,66					2241,78	940	
2	5	1	0	9	15	1446	648	[1400,606,1488,777]	107,52	765,5					2547,7	953	
2	5	1	0	9	16	305	761	[247,702,418,826]	-226,31	737,57					2704,12	999	
2	5	1	0	9	17	1016	755	[922,707,1079,819]	-20,54	741,95					2140,57	1090	
2	5	1	0	9	18	570	756	[538,724,613,799]	-152,69	740,86					4203,04	1115	
2	5	1	0	9	19	168	817	[85,771,235,859]	-275,69	723,43					1926,76	1026	
2	5	1	0	9	20	1071	881	[938,805,1152,938]	-6,09	709,72					2807,35	1193	
2	5	1	0	9	21	1329	862	[1131,803,1527,998]	69,55	705,94					1517,14	982	
2	5	1	0	9	22	560	912	[496,829,609,961]	-154,5	697,06					1833,85	1040	
2	5	1	0	9	23	2019	994	[1980,871,2090,1085]	285,35	678,17					1076,96	684	
2	5	1	0	9	24	439	926	[401,886,487,997]	-191,22	686,67					1893,12	1075	
2	5	1	0	9	25	1917	1006	[1802,910,2024,1131]	249,23	668,06					1846,65	906	
2	5	1	0	9	26	1432	1070	[1378,967,1485,1147]	106,1	651,63					1282,55	962	
2	5	1	0	9	27	34	1079	[0,982,75,1156]	-312,63	644,33					1739,34	941	
2	5	1	0	9	28	560	1078	[494,1024,622,1134]	-154,83	645,28					3096,53	1284	
2	5	1	0	9	29	144	1086	[95,1027,202,1137]	-278,76	643,56					2362,65	1136	
2	5	1	0	9	30	724	1255	[668,1152,774,1317]	-105,67	595,94					2202,63	1119	
2	5	1	0	9	31	881	1238	[818,1173,940,1319]	-58,33	600,4					3410,61	1175	
2	5	1	0	9	32	1917	1233	[1849,1197,1978,1263]	248,63	600,51					2260,16	806	
2	5	1	0	9	33	161	1309	[61,1280,225,1395]	-273,62	572,12					1726,04	872	
2	5	1	0	9	34	930	1523	[844,1314,990,1608]	-49,86	525,38					2878,5	1096	
2	5	1	0	9	35	763	1403	[707,1345,821,1461]	-95	549,56					3368,83	1590	
2	5	1	0	9	36	691	1462	[632,1399,741,1540]	-117,27	530,01					2433,7	1056	
2	5	1	0	9	37	419	1562	[317,1404,629,1632]	-193,47	510,3					2511,55	987	
2	5	1	0	9	38	1232	1562	[1061,1485,1308,1638]	36,66	498,19					2187,21	1161	
2	5	1	0	9	39	1004	1613	[952,1538,1058,1679]	-22,83	485,91					2788,4	1257	
2	5	1	0	9	40	670	1718	[435,1539,764,1769]	-126,92	462,09					2065,53	941	
2	5	1	0	9	41	1874	1657	[1711,1604,1942,1716]	226,96	475,81					2039,49	1052	
2	5	1	0	9	42	880	1787	[824,1656,953,1864]	-61,37	436,5					3599,17	1123	
2	5	1	0	9	43	1775	1721	[1688,1680,1864,1776]	206,23	455,23					2621,05	1793	
2	5	1	0	9	44	714	1808	[656,1690,796,1907]	-102,93	430,61					3786,57	1239	
2	5	1	0	9	45	39	1809	[0,1719,79,1896]	-312,29	429,23					1538,09	757	
2	5	1	0	9	46	1155	1844	[1092,1803,1243,1884]	26,18	418,32					2512,08	1102	
2	5	1	0	9	47	1021	1876	[924,1835,1068,1928]	-22,82	406,36					2360,34	1119	
2	5	1	0	9	48	282	1920	[104,1843,433,1990]	-237,32	393,42					1680,95	749	
2	5	1	0	9	49	1227	1904	[1183,1843,1269,2009]	45,06	394,92					2187,21	1162	
2	5	1	0	9	50	848	1918	[783,1856,930,1983]	-67,25	394,51					2424,68	1142	
2	5	1	0	9	51	2094	1949	[2033,1880,2150,2028]	304,45	387,38					1259,89	708	
2	5	1	0	9	52	759	1977	[702,1905,827,2042]	-94,28	376,74					2731,51	1001	
2	5	1	0	9	53	1443	1991	[1403,1909,1495,2048]	111,53	374,76					2172,6	1207	
2	5	1	0	9	54	1568	1964	[1512,1918,1614,2005]	146,19	383,18					2119,99	1253	
2	5	1	0	9	55	1043	1994	[940,1930,1178,2051]	-7,04	374,68					3370,94	1141	
2	5	1	0	9	56	818	2086	[734,2014,908,2151]	-75,43	345,64					2719,95	1136	
2	5	1	0	9	57	2126	2100	[2066,2033,2159,2159]	312,72	340,62					1237,19	526	
2	5	1	0	9	58	1724	2095	[1657,2040,1774,2159]	192,22	341,95					2476,21	1299	
2	5	1	0	9	59	1198	2118	[1092,2063,1266,2159]	31,43	336,67					2252,43	904	
2	5	1	0	9	60	1567	2117	[1518,2068,1626,2159]	147,81	335,09					2188,8	829	
2	5	1	0	17	1	1932	46	[1856,0,2018,96]	899,42	-334,14					448,092	295	
2	5	1	0	17	2	141	74	[63,32,229,120]	363,94	-348,3					785,977	461	
2	5	1	0	17	3	1453	156	[1306,106,1529,199]	745,8	-367,31					1450,23	683	
2	5	1	0	17	4	1202	211	[1131,131,1270,299]	681,18	-387,07					1748,91	668	
2	5	1	0	17	5	92	364	[28,262,145,458]	351,51	-433,79					1559,79	547	
2	5	1	0	17	6	970	399	[916,333,1038,454]	613,29	-442,07					2683,7	1087	
2	5	1	0	17	7	1108	388	[1068,343,1146,480]	652,89	-444,96					1495,02	996	
2	5	1	0	17	8	1966	404	[1922,345,2020,487]	911,92	-445,76					1711,39	694	
2	5	1	0	17	9	2130	415	[2046,364,2159,471]	955,48	-444,79					1365,96	429	
2	5	1	0	17	10	2083	470	[2024,409,2128,535]	943,38	-462,61					883,259	532	
2	5	1	0	17	11	1369	502	[1302,420,1475,617]	735,57	-476,74					2103,23	1041	
2	5	1	0	17	12	1257	543	[1213,438,1332,596]	697,1	-477,74					2106,54	981	
2	5	1	0	17	13	1876	566	[1809,488,1962,629]	883,29	-490,56					2007,15	844	
2	5	1	0	17	14	2105	585	[2046,529,2159,631]	952,19	-494,31					810,107	473	
2	5	1	0	17	15	1087	722	[1020,613,1137,781]	646,01	-533,57					2239,72	1225	
2	5	1	0	17	16	1547	723	[1447,659,1654,789]	784,86	-540,53					1783,64	862	
2	5	1	0	17	17	2038	767	[1982,710,2098,822]	931,36	-551,36					1718,14	747	
2	5	1	0	17	18	1258	781	[1197,738,1327,823]	700,37	-555,42					3321,84	1490	
2	5	1	0	17	19	182	892	[135,741,228,958]	379,02	-581,72					1793,68	885	
2	5	1	0	17	20	1857	834	[1813,782,1900,882]	877,48	-570,64					1626,58	952	
2	5	1	0	17	21	1188	893	[1147,846,1230,969]	677,1	-592,12					2276,28	1101	
2	5	1	0	17	22	1046	945	[999,847,1091,1072]	634,43	-611,01					3144,91	1306	
2	5	1	0	17	23	363	916	[306,859,410,977]	430,47	-599,56					2648,28	1185	
2	5	1	0	17	24	1390	944	[1346,884,1456,1031]	737,89	-604,78					2037,84	1132	
2	5	1	0	17	25	1287	1143	[1239,934,1478,1192]	730,19	-646,45					1900,58	1085	
2	5	1	0	17	26	468	1076	[353,1020,638,1162]	465,04	-647,1					3119,64	1100	
2	5	1	0	17	27	1106	1089	[1059,1018,1154,1139]	654,89	-647,39					2154,57	1137	
2	5	1	0	17	28	345	1068	[277,1031,394,1101]	424,2	-642,79					2809,75	1485	
2	5	1	0	17	29	1063	1161	[993,1088,1112,1221]	638,66	-671,12					2058,95	1082	
2	5	1	0	17	30	98	1261	[0,1121,142,1350]	347,47	-692,31					2051,68	855	
2	5	1	0	17	31	31	1258	[0,1174,69,1315]	332,02	-697,8					2006,13	796	
2	5	1	0	17	32	421	1236	[281,1158,479,1289]	439,2	-691,26					3104,16	1247	
2	5	1	0	17	33	1631	1224	[1546,1179,1719,1271]	811,12	-689,27					1696,81	1079	
2	5	1	0	17	34	1801	1261	[1702,1170,1881,1331]	858,55	-696,17					2491,26	1186	
2	5	1	0	17	35	1476	1245	[1353,1188,1565,1293]	760,93	-696,93					3664,73	1118	
2	5	1	0	17	36	2122	1295	[2055,1255,2159,1347]	956	-708,9					1743,58	630	
2	5	1	0	17	37	316	1314	[271,1255,373,1364]	420,06	-717,18					2083,78	1032	
2	5	1	0	17	38	1341	1321	[1259,1277,1393,1416]	723,03	-722,15					3520,15	1197	
2	5	1	0	17	39	1505	1329	[1419,1281,1586,1412]	773,74	-721,3					3921,95	1163	
2	5	1	0	17	40	1653	1331	[1543,1282,1732,1377]	814,56	-718,98					2166,09	1151	
2	5	1	0	17	41	386	1391	[260,1343,532,1446]	444,41	-743,22					1846,24	981	
2	5	1	0	17	42	1010	1387	[919,1352,1131,1434]	633,98	-740,39					2939,9	1155	
2	5	1	0	17	43	2010	1429	[1932,1380,2135,1474]	928,72	-747,51					1910,15	814	
2	5	1	0	17	44	439	1509	[396,1468,494,1570]	456,75	-776,62					2832,42	1824	
2	5	1	0	17	45	2109	1591	[2039,1526,2159,1651]	953,23	-796,5					1585,36	724	
2	5	1	0	17	46	1097	1639	[1053,1557,1140,1715]	652,5	-811,11					4036,76	1285	
2	5	1	0	17	47	819	1623	[749,1564,884,1680]	568,74	-808,28					2079,39	1129	
2	5	1	0	17	48	894	1661	[848,1569,967,1767]	593,61	-820,43					4291,39	1235	
2	5	1	0	17	49	364	1663	[307,1570,452,1745]	437,33	-818,16					2423,49	1113	
2	5	1	0	17	50	55	1624	[6,1579,107,1667]	341,27	-809,52					2634,63	1058	
2	5	1	0	17	51	1179	1720	[1134,1605,1234,1775]	675,65	-831,55					2311,52	1097	
2	5	1	0	17	52	997	1729	[951,1658,1036,1789]	620,12	-838,49					2907,11	1309	
2	5	1	0	17	53	1807	1744	[1747,1664,1865,1831]	862,47	-842,82					1829,53	895	
2	5	1	0	17	54	275	1762	[218,1691,332,1882]	409,03	-857,19					2489,79	1195	
2	5	1	0	17	55	451	1779	[347,1721,577,1846]	464,31	-853,54					2364,18	1040	
2	5	1	0	17	56	704	1804	[637,1728,751,1905]	533,54	-862,49					3195,82	1203	
2	5	1	0	17	57	2109	1831	[1980,1752,2159,1941]	947,52	-873,27					1467,03	604	
2	5	1	0	17	58	141	1807	[76,1767,189,1850]	364,62	-864,57					2026,73	1234	
2	5	1	0	17	59	1298	1811	[1235,1771,1401,1847]	719,49	-863,22					2288,36	1102	
2	5	1	0	17	60	638	1852	[592,1777,688,1905]	515,09	-876,15					2872,86	1222	
2	5	1	0	17	61	436	1897	[397,1848,482,1938]	455,06	-890,71					2883,39	1266	
2	5	1	0	17	62	1927	1938	[1797,1881,1990,1993]	890,76	-901,35					1475,14	922	
2	5	1	0	17	63	1032	2064	[950,1958,1078,2159]	631,31	-943,81					2152,16	982	
2	5	1	0	17	64	593	2005	[548,1971,729,2151]	514,87	-934,36					2866,35	894	
2	5	1	0	17	65	482	2056	[390,2001,544,2145]	466,37	-939,11					2260,11	1086	
2	5	1	0	17	66	574	2105	[512,2056,655,2159]	498,28	-956,23					2608,36	930	
2	5	1	0	14	1	122	37	[31,0,189,84]	356,36	311,55					910,276	376	
2	5	1	0	14	2	219	57	[161,0,288,120]	388,99	301,85					813,066	477	
2	5	1	0	14	3	616	46	[556,0,709,96]	508,13	311,24					1629,94	453	
2	5	1	0	14	4	1868	78	[1826,17,1915,172]	878,7	297,59					1090,26	499	
2	5	1	0	14	5	1097	143	[977,39,1193,245]	647,5	277,99					1546,45	624	
2	5	1	0	14	6	1961	140	[1862,91,2011,251]	901,29	275,18					863,315	436	
2	5	1	0	14	7	782	212	[732,168,873,259]	560,75	256,75					1589,33	915	
2	5	1	0	14	8	112	297	[43,181,182,349]	354,14	235,89					1639,93	488	
2	5	1	0	14	9	1281	271	[1215,172,1361,392]	704,99	238,19					1153,65	794	
2	5	1	0	14	10	1529	238	[1466,189,1605,346]	782,79	246,2					1236,68	702	
2	5	1	0	14	11	401	282	[307,249,500,313]	441,75	237,36					1774,09	709	
2	5	1	0	14	12	1885	304	[1719,255,1932,402]	873,57	226,06					1291,51	645	
2	5	1	0	14	13	1073	328	[1029,266,1141,381]	645,09	226,12					2022,06	856	
2	5	1	0	14	14	765	321	[688,268,916,392]	560,56	221,79					1831,36	768	
2	5	1	0	14	15	108	398	[37,319,234,497]	357,33	203,88					1493,82	637	
2	5	1	0	14	16	1567	448	[1487,375,1704,512]	796,43	191,86					1960,62	760	
2	5	1	0	14	17	1730	531	[1583,393,1941,586]	845,74	172,62					1369,98	659	
2	5	1	0	14	18	1715	438	[1659,406,1779,479]	836,99	192,1					1317,24	817	
2	5	1	0	14	19	1020	550	[926,441,1152,607]	632,71	163,86					1724,18	1006	
2	5	1	0	14	20	211	604	[85,497,339,670]	383,8	143,98					1616,33	739	
2	5	1	0	14	21	64	675	[0,599,188,742]	343,6	119,52					1579,24	803	
2	5	1	0	14	22	1522	763	[1367,632,1578,851]	767,36	102,47					1907,98	950	
2	5	1	0	14	23	1711	746	[1602,695,1792,800]	829,08	99,76					1793,89	854	
2	5	1	0	14	24	1919	759	[1808,710,2113,810]	904,02	96,68					1462,77	665	
2	5	1	0	14	25	1003	833	[937,758,1055,1004]	619,63	64,64					2267,13	1135	
2	5	1	0	14	26	675	875	[621,826,754,941]	527,22	59,65					1677,43	1019	
2	5	1	0	14	27	1204	1008	[1140,822,1250,1077]	678,29	36,3					2264,28	1082	
2	5	1	0	14	28	1960	1014	[1926,980,2013,1062]	911,66	19,39					1820,99	798	
2	5	1	0	14	29	2130	1273	[2097,1207,2159,1328]	961,6	-54,72					2285,67	617	
2	5	1	0	14	30	547	1295	[459,1216,610,1394]	485,45	-69,32					2410,26	1045	
2	5	1	0	14	31	184	1272	[131,1222,242,1328]	380,45	-59,28					2304,61	1133	
2	5	1	0	14	32	1348	1309	[1240,1232,1430,1364]	722,19	-65,15					2540,47	1048	
2	5	1	0	14	33	813	1320	[728,1231,866,1412]	564,41	-71,55					2594,49	1117	
2	5	1	0	14	34	68	1341	[0,1278,163,1398]	344,63	-81,73					2148,39	844	
2	5	1	0	14	35	1072	1373	[994,1327,1128,1435]	642,01	-88,51					2241,21	1083	
2	5	1	0	14	36	1595	1397	[1530,1354,1629,1480]	796,95	-99,38					1249,87	946	
2	5	1	0	14	37	411	1434	[369,1354,478,1496]	449,65	-104,93					1680,23	1034	
2	5	1	0	14	38	93	1443	[1,1390,139,1490]	346,59	-108,38					1639,4	774	
2	5	1	0	14	39	925	1489	[873,1392,954,1538]	596,02	-118,75					1208,67	986	
2	5	1	0	14	40	1380	1492	[1313,1392,1450,1541]	737,9	-118,03					2796	1084	
2	5	1	0	14	41	817	1500	[697,1449,868,1547]	561,33	-125,08					2545,57	1049	
2	5	1	0	14	42	1712	1575	[1652,1477,1809,1712]	837,17	-151,61					1467,6	938	
2	5	1	0	14	43	38	1521	[0,1471,104,1620]	335,24	-135,18					2469,64	829	
2	5	1	0	14	44	117	1545	[25,1500,181,1626]	355,11	-145,42					1498,69	860	
2	5	1	0	14	45	2117	1610	[2057,1557,2159,1711]	955,94	-162,38					1337,38	732	
2	5	1	0	14	46	1198	1748	[1050,1658,1267,1783]	669,94	-191,56					2207,41	1111	
2	5	1	0	14	47	2025	1732	[1966,1674,2103,1798]	930,75	-194,64					1429,6	726	
2	5	1	0	14	48	175	1745	[90,1690,229,1831]	377,28	-202,37					2293,25	863	
2	5	1	0	14	49	1073	1749	[1006,1698,1142,1797]	643,6	-199,47					2407,36	1182	
2	5	1	0	14	50	1638	1781	[1577,1723,1712,1836]	816,06	-208,94					2663,97	1416	
2	5	1	0	14	51	1128	1829	[1064,1790,1206,1872]	663,69	-222,29					1717,31	1013	
2	5	1	0	14	52	989	1876	[937,1787,1039,1946]	620,78	-236,01					3069,15	1271	
2	5	1	0	14	53	1536	1869	[1491,1820,1582,2022]	781,27	-248,66					3377,13	1049	
2	5	1	0	14	54	2107	1909	[1986,1862,2159,1976]	945,76	-250,18					1415,37	707	
2	5	1	0	14	55	310	1933	[248,1876,365,2003]	418,69	-255,57					1493,62	966	
2	5	1	0	14	56	198	1980	[128,1927,267,2042]	380,14	-271,73					2157,46	882	
2	5	1	0	14	57	417	1958	[364,1918,488,2002]	451,04	-264,85					2236,5	1148	
2	5	1	0	14	58	648	1983	[604,1925,692,2071]	518,79	-272,96					2453,19	1059	
2	5	1	0	14	59	1727	2028	[1674,1958,1782,2104]	841,33	-283,54					2088,44	1257	
2	5	1	0	14	60	2045	2016	[1992,1967,2096,2153]	937,87	-287,31					1383,76	597	
2	5	1	0	14	61	406	2044	[354,1975,527,2091]	453,16	-286,1					1767,97	953	
2	5	1	0	14	62	596	2079	[526,2010,642,2138]	501,08	-296,48					2157,81	974	
2	5	1	0	14	63	220	2073	[145,2033,269,2118]	388,03	-298,48					2001,4	1047	
2	5	1	0	14	64	512	2079	[446,2031,544,2141]	475,5	-303,18					2117,04	858	
2	5	1	0	14	65	1594	2111	[1531,2064,1639,2159]	800,95	-309,15					2863,06	911	
2	5	1	0	8	1	1037	77	[1012,29,1112,257]	637,56	931,51					1745,99	778	
2	5	1	0	8	2	646	141	[580,41,694,222]	512,02	928,67					985,199	525	
2	5	1	0	8	3	767	213	[643,97,843,285]	545,65	903,45					1336,2	603	
2	5	1	0	8	4	176	231	[125,186,242,323]	375,25	894,19					915,347	515	
2	5	1	0	8	5	384	253	[267,196,600,334]	448,51	888,61					1021,52	589	
2	5	1	0	8	6	30	300	[0,238,57,351]	329,55	877,27					1305,57	476	
2	5	1	0	8	7	480	543	[437,451,513,629]	463,03	804,11					1292,43	829	
2	5	1	0	8	8	638	494	[538,447,773,577]	515,55	815,65					2037,17	862	
2	5	1	0	8	9	1738	650	[1694,597,1814,684]	845,09	777,64					956,362	735	
2	5	1	0	8	10	53	708	[0,596,175,803]	339,6	756,58					1293,54	587	
2	5	1	0	8	11	527	675	[472,608,622,798]	485,87	758,27					1628,59	943	
2	5	1	0	8	12	1041	748	[912,618,1157,831]	625,66	750,69					2399,9	1000	
2	5	1	0	8	13	314	998	[170,812,407,1126]	417,07	669,05					1755,64	881	
2	5	1	0	8	14	1932	1188	[1793,1101,2092,1307]	904,68	610,22					1561,35	758	
2	5	1	0	8	15	78	1259	[55,1141,115,1364]	347,66	587,84					987,573	710	
2	5	1	0	8	16	1640	1360	[1535,1197,1730,1475]	819,13	570,82					2023,08	954	
2	5	1	0	8	17	1025	1385	[906,1260,1194,1442]	637,67	562,43					2179,19	1003	
2	5	1	0	8	18	214	1325	[159,1278,285,1418]	390,44	566,24					1795,95	957	
2	5	1	0	8	19	615	1370	[539,1308,677,1462]	505,52	552,97					2729,51	1092	
2	5	1	0	8	20	751	1403	[694,1327,798,1590]	548,86	539,9					2071,25	998	
2	5	1	0	8	21	398	1620	[338,1573,473,1676]	445,59	483,97					1088,01	875	
2	5	1	0	8	22	1178	1716	[1132,1605,1238,1866]	680,45	449,34					2052,41	1044	
2	5	1	0	8	23	35	1770	[0,1706,84,1827]	334,54	438,98					2654,09	853	
2	5	1	0	8	24	618	1868	[487,1743,790,1975]	501,88	411,73					2965,71	1074	
2	5	1	0	8	25	1668	1929	[1576,1820,1755,1975]	823,48	397,28					1909,34	945	
2	5	1	0	8	26	26	1931	[0,1817,57,2017]	331	394,86					1953,15	837	
2	5	1	0	8	27	140	1863	[46,1824,197,1922]	360,04	407,77					2848,44	1087	
2	5	1	0	8	28	1061	2010	[972,1902,1117,2069]	641,38	370,96					1666,4	970	
2	5	1	0	8	29	896	2025	[842,1941,972,2081]	595,25	362,19					1723,75	973	
2	5	1	0	8	30	105	2008	[9,1953,166,2070]	352,69	365,16					3078,7	870	
2	5	1	0	8	31	1408	2070	[1287,1997,1470,2156]	739,39	351,47					1796,66	938	
2	5	1	0	8	32	203	2117	[98,2039,278,2159]	384,17	334,96					2533,25	736	
2	5	1	0	8	33	25	2134	[0,2087,98,2159]	336,37	329,58					1816,78	929	
2	5	1	0	2	1	1793	1460	[1765,1431,1818,1498]	-1078,16	1177,61					1007,47	851	
2	5	1	0	2	2	1832	2046	[1782,1988,1868,2141]	-1067,45	999,51					1401,35	706	
2	5	1	0	13	1	1948	36	[1860,0,2003,129]	-390,84	309,37					567,916	308	
2	5	1	0	13	2	1075	68	[954,21,1179,146]	-652,53	297,43					1385,46	588	
2	5	1	0	13	3	1008	308	[962,198,1055,395]	-667,48	232,3					1546,56	746	
2	5	1	0	13	4	1984	278	[1888,225,2056,366]	-381,62	236,19					608,362	434	
2	5	1	0	13	5	1391	277	[1360,243,1570,354]	-532,61	235,25					1888,81	795	
2	5	1	0	13	6	720	403	[682,350,762,533]	-752,33	190,06					2134,41	915	
2	5	1	0	13	7	1856	525	[1714,373,1926,623]	-421,08	170,96					1308,23	709	
2	5	1	0	13	8	1924	467	[1842,416,1990,508]	-395,6	186,02					1925,61	782	
2	5	1	0	13	9	414	504	[260,434,611,617]	-846,34	167,92					1131,53	764	
2	5	1	0	13	10	1722	533	[1521,467,1864,610]	-457,69	164,27					1330,92	765	
2	5	1	0	13	11	2039	669	[1959,467,2106,761]	-363,16	137,99					1839,58	682	
2	5	1	0	13	12	825	633	[735,534,908,689]	-724,47	136,96					2476,66	1013	
2	5	1	0	13	13	1672	612	[1586,558,1777,668]	-467,84	138,65					2563,38	1113	
2	5	1	0	13	14	1038	677	[993,611,1087,791]	-657,26	114,93					1847,72	1045	
2	5	1	0	13	15	1251	691	[1200,642,1374,755]	-588,73	118,78					1617,11	967	
2	5	1	0	13	16	1340	757	[1253,661,1397,830]	-566,49	99,44					2416,11	1061	
2	5	1	0	13	17	2118	768	[2074,687,2159,876]	-336,64	92,11					1260,05	541	
2	5	1	0	13	18	1763	746	[1662,686,1859,806]	-442,29	99,16					2045,07	1151	
2	5	1	0	13	19	1651	972	[1605,832,1689,1056]	-476,12	39,87					2669,39	1113	
2	5	1	0	13	20	1804	894	[1761,841,1842,931]	-429,19	57,13					2491,09	993	
2	5	1	0	13	21	829	942	[745,852,916,1017]	-721,61	40,12					1967,24	1083	
2	5	1	0	13	22	160	954	[0,903,269,1021]	-926,96	35,53					2703,83	773	
2	5	1	0	13	23	1735	986	[1636,929,1798,1133]	-457,54	15,58					2236,85	1015	
2	5	1	0	13	24	988	989	[931,948,1083,1034]	-666,85	25,82					2662,12	1149	
2	5	1	0	13	25	1235	1041	[1169,947,1278,1175]	-603,56	9,18					2876,3	1145	
2	5	1	0	13	26	1268	1117	[1169,1024,1321,1265]	-593,02	-18,61					2246,62	1072	
2	5	1	0	13	27	2122	1202	[2037,1135,2159,1269]	-337,84	-39,08					1404,19	623	
2	5	1	0	13	28	1862	1233	[1811,1182,1900,1325]	-414,21	-48,71					2679,4	1014	
2	5	1	0	13	29	500	1376	[423,1293,597,1463]	-814,42	-91,45					2086,66	1054	
2	5	1	0	13	30	310	1407	[257,1324,466,1565]	-862,65	-107,6					2414,15	1060	
2	5	1	0	13	31	1560	1402	[1468,1365,1719,1475]	-497,96	-98,16					2000,41	965	
2	5	1	0	13	32	656	1472	[529,1397,736,1564]	-775,39	-121,81					2341,35	1083	
2	5	1	0	13	33	1075	1505	[986,1414,1141,1582]	-650,15	-125,2					2495,68	1135	
2	5	1	0	13	34	1762	1593	[1690,1460,1837,1643]	-439,38	-147,56					2149,59	992	
2	5	1	0	13	35	228	1527	[156,1447,288,1587]	-899,54	-137,09					2318,07	1008	
2	5	1	0	13	36	107	1551	[65,1502,156,1663]	-935,98	-145,85					3059,86	976	
2	5	1	0	13	37	1901	1619	[1814,1566,2090,1687]	-387,23	-161,82					1946,8	745	
2	5	1	0	13	38	882	1665	[833,1577,932,1799]	-705,49	-182,51					1778,38	1030	
2	5	1	0	13	39	355	1624	[248,1579,407,1669]	-866,1	-160,83					1094,09	896	
2	5	1	0	13	40	1437	1637	[1346,1594,1623,1698]	-525,79	-169,76					2772,06	1059	
2	5	1	0	13	41	759	1710	[682,1602,833,1759]	-737,03	-184,02					1482,96	990	
2	5	1	0	13	42	207	1712	[143,1658,306,1783]	-900,67	-190,17					2002,36	1008	
2	5	1	0	13	43	1533	1847	[1500,1785,1574,1874]	-507,56	-225,4					3020,04	1010	
2	5	1	0	13	44	1872	1876	[1713,1797,2070,2043]	-401,91	-243,65					1527,35	638	
2	5	1	0	13	45	1299	1841	[1177,1793,1424,1894]	-581,18	-228,23					2382,59	1126	
2	5	1	0	13	46	370	1894	[315,1854,417,1960]	-855,17	-247,15					1961,7	975	
2	5	1	0	13	47	472	1895	[433,1850,515,1990]	-826,09	-251,59					3178,03	978	
2	5	1	0	13	48	1387	1896	[1297,1864,1458,1930]	-553,94	-244,6					2498,77	1067	
2	5	1	0	13	49	1239	1923	[1161,1889,1387,1968]	-589,05	-253,63					2099,3	1034	
2	5	1	0	13	50	676	2006	[613,1946,777,2129]	-759,11	-285,11					2150,22	956	
2	5	1	0	13	51	1957	2117	[1893,2051,2051,2159]	-380,59	-307,55					1214,73	605	
2	6	1	0	11	1	461	576	[366,541,589,704]	-1470,2	786,54					1471,09	838	
2	6	1	0	11	2	1468	1459	[1334,1300,1688,1618]	-1169,47	529,17					1761,03	895	
2	6	1	0	11	3	822	1623	[770,1598,869,1653]	-1366,98	482,51					1474,08	988	
2	6	1	0	11	4	887	1966	[818,1762,943,2149]	-1351,67	380,37					2843,6	879	
2	6	1	0	11	5	1159	2123	[1090,2090,1224,2159]	-1268,06	331,7					969,446	817	
2	6	1	0	19	1	1329	37	[1146,0,1421,74]	-583,3	-332,59					1153,97	529	
2	6	1	0	19	2	1527	18	[1398,0,1579,41]	-524,6	-326,87					1146,02	412	
2	6	1	0	19	3	802	291	[722,241,883,329]	-729,79	-408,73					1474,51	764	
2	6	1	0	19	4	978	384	[839,263,1063,483]	-682,66	-440,64					1836,47	789	
2	6	1	0	19	5	398	411	[277,353,493,500]	-850,26	-449,59					1958,96	783	
2	6	1	0	19	6	1746	542	[1681,458,1805,659]	-448,95	-485,86					1949,41	801	
2	6	1	0	19	7	1378	562	[1303,493,1466,675]	-557,14	-494,53					1862,72	927	
2	6	1	0	19	8	1654	762	[1604,661,1715,870]	-474,77	-552,01					1488	869	
2	6	1	0	19	9	46	743	[0,664,111,831]	-956,84	-547,25					1253,41	699	
2	6	1	0	19	10	475	743	[353,678,537,860]	-832,55	-554,08					2332,14	1081	
2	6	1	0	19	11	1971	813	[1904,740,2037,896]	-379,02	-563,55					1238,59	714	
2	6	1	0	19	12	63	865	[0,807,145,947]	-951,83	-583,92					2444,53	807	
2	6	1	0	19	13	387	871	[268,808,448,924]	-860,21	-580,46					2765,14	938	
2	6	1	0	19	14	1913	890	[1816,817,1994,964]	-396,55	-589,36					1363,09	771	
2	6	1	0	19	15	1460	888	[1374,839,1557,961]	-532,9	-589,23					2054,89	1233	
2	6	1	0	19	16	1824	1010	[1763,958,1875,1081]	-424,35	-625,05					2521,83	1036	
2	6	1	0	19	17	1218	1073	[1181,1040,1265,1108]	-604,96	-643,16					1147,74	973	
2	6	1	0	19	18	1319	1164	[1236,1081,1459,1226]	-569,49	-671,19					1961,14	1064	
2	6	1	0	19	19	637	1273	[481,1212,702,1337]	-781,53	-705,14					2300,07	1047	
2	6	1	0	19	20	469	1263	[419,1230,541,1316]	-825,86	-702,69					1141,15	954	
2	6	1	0	19	21	1898	1576	[1821,1501,2034,1636]	-391,86	-790,19					1491,54	885	
2	6	1	0	19	22	81	1605	[49,1572,156,1649]	-939,37	-805,51					1080,48	803	
2	6	1	0	19	23	1144	1749	[1064,1665,1205,1874]	-627,96	-850,01					2386,48	1090	
2	6	1	0	19	24	741	1804	[634,1745,843,1887]	-745,87	-863,64					1644,02	1019	
