Database Name	Operetta CLS
Database Link	http://sv-01-366/ODA/OdaService.asmx
Evaluation Signature	8b82562c-8103-4e1a-9d8f-fa87b04ad1b9
Plate Name	2023-04-27-OPP
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - Cells

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Cells - Intensity Cell 5-TAMRA Mean	Cells - Intensity Cell 5-TAMRA Minimum	
3	6	1	0	2	24	71	479	[28,383,107,572]	-948,69	823,91					1790,27	768	
3	6	1	0	2	25	1395	484	[1315,431,1445,523]	-557,57	826,86					2994,58	1026	
3	6	1	0	2	26	290	501	[247,433,386,540]	-874,87	820,62					2295,78	924	
3	6	1	0	2	27	689	488	[632,436,801,558]	-760,96	820,5					2585,27	1042	
3	6	1	0	2	28	2013	482	[1968,437,2063,526]	-366,44	824,12					2523,13	619	
3	6	1	0	2	29	1273	537	[1180,474,1325,600]	-594,56	808,76					2282,92	1117	
3	6	1	0	2	30	1113	565	[1051,491,1187,623]	-637,87	801,64					3023,4	1118	
3	6	1	0	2	31	824	558	[772,496,884,610]	-722,18	803,41					2827,49	1182	
3	6	1	0	2	32	1473	644	[1380,531,1519,791]	-534,6	772,63					2675,17	1015	
3	6	1	0	2	33	388	593	[334,541,445,652]	-853,34	790,61					2736,93	1116	
3	6	1	0	2	34	1692	640	[1619,562,1757,704]	-464,24	775,78					3093,06	1039	
3	6	1	0	2	35	1318	701	[1253,569,1382,832]	-575,81	757,38					2433,38	1184	
3	6	1	0	2	36	224	677	[121,589,272,814]	-905,31	762,52					2278,4	938	
3	6	1	0	2	37	662	657	[594,600,748,718]	-768,46	770,09					2338,72	1178	
3	6	1	0	2	38	856	699	[792,621,902,769]	-715,03	758,83					2198,5	1156	
3	6	1	0	2	39	977	682	[904,628,1026,751]	-676,91	763,13					3015,1	1274	
3	6	1	0	2	40	1158	675	[1101,637,1197,712]	-623,12	766,79					3270,43	1189	
3	6	1	0	2	41	504	725	[436,645,560,802]	-819,61	750,71					2874,36	1228	
3	6	1	0	2	42	395	742	[352,646,447,796]	-849,54	748,33					2789,65	1269	
3	6	1	0	2	43	1660	744	[1569,690,1712,792]	-478,83	749,34					3061,36	1069	
3	6	1	0	2	44	2078	743	[2038,697,2142,820]	-348,94	743,51					2220,42	730	
3	6	1	0	2	45	672	757	[609,714,721,811]	-767,67	740,33					3069,41	1218	
3	6	1	0	2	46	552	809	[482,737,601,869]	-803,39	726,62					3185,22	1202	
3	6	1	0	2	47	855	815	[791,755,919,870]	-713,68	724,54					3153,27	1221	
3	6	1	0	2	48	1690	824	[1623,765,1746,890]	-465,08	721,89					2775,74	1126	
3	6	1	0	2	49	336	851	[217,786,396,997]	-870,75	702					2818,01	1054	
3	6	1	0	2	50	768	862	[584,805,836,932]	-755,36	707,11					3784,94	1202	
3	6	1	0	2	51	978	851	[919,803,1032,914]	-675,84	712,49					1314,7	1087	
3	6	1	0	2	52	434	914	[385,798,484,989]	-836,03	697,82					2521,18	1216	
3	6	1	0	2	53	146	877	[81,818,202,945]	-926,68	702,82					2270,56	1042	
3	6	1	0	2	54	1403	1042	[1347,870,1484,1120]	-547,43	672,46					3888,09	1318	
3	6	1	0	2	55	2114	949	[2060,881,2159,1055]	-336,28	685,09					2238,54	622	
3	6	1	0	2	56	1274	1073	[1226,899,1312,1202]	-588,38	652,04					2636,57	1311	
3	6	1	0	2	57	970	960	[924,919,1063,1010]	-672,09	680,15					3777,48	1218	
3	6	1	0	2	58	210	1003	[150,912,271,1070]	-904,09	668,44					2445,85	1029	
3	6	1	0	2	59	78	1000	[0,936,126,1091]	-951,62	666,15					3043,99	829	
3	6	1	0	2	60	938	1030	[896,986,978,1090]	-688,65	658,43					4030,19	1256	
3	6	1	0	2	61	1910	1067	[1792,983,2012,1136]	-401,26	655,3					3591,67	998	
3	6	1	0	2	62	1716	1053	[1664,988,1765,1113]	-456,29	653,28					2844,02	1155	
3	6	1	0	2	63	1014	1074	[963,1025,1083,1131]	-665,03	646,49					4330,67	1400	
3	6	1	0	2	64	2134	1081	[2103,1046,2159,1183]	-330,44	638,09					2434,07	665	
3	6	1	0	2	65	325	1103	[283,1056,371,1167]	-870,71	635,45					3864,21	1145	
3	6	1	0	2	66	472	1151	[425,1066,559,1230]	-824,52	626,24					3197,36	1452	
3	6	1	0	2	67	109	1151	[11,1084,185,1211]	-934,07	624,74					2295,03	931	
3	6	1	0	2	68	1405	1186	[1368,1113,1471,1258]	-545,97	612,28					4029,04	1197	
3	6	1	0	2	69	1114	1241	[1009,1116,1166,1341]	-637,63	597,91					3234,89	1287	
3	6	1	0	2	70	27	1215	[0,1122,55,1325]	-961,96	601,6					3156,42	823	
3	6	1	0	2	71	788	1221	[734,1133,849,1289]	-730,5	603,99					3442,39	1278	
3	6	1	0	2	72	1007	1223	[966,1141,1049,1319]	-665,57	602,48					4155,08	1337	
3	6	1	0	2	73	1657	1227	[1616,1145,1689,1284]	-475,33	605,24					3388,91	1176	
3	6	1	0	2	74	2107	1268	[2048,1182,2159,1343]	-337,33	589,6					2278,29	664	
3	6	1	0	2	75	205	1263	[134,1201,270,1324]	-906,67	589,23					2874,17	1123	
3	6	1	0	2	76	1536	1275	[1445,1222,1604,1325]	-511,06	588,49					3697,97	1189	
3	6	1	0	2	77	319	1290	[265,1230,375,1369]	-872,24	580,06					3476,17	1214	
3	6	1	0	2	78	1735	1383	[1659,1234,1812,1472]	-453,06	562,76					3899,85	1198	
3	6	1	0	2	79	1994	1306	[1922,1225,2059,1349]	-375,05	583,49					2728,99	942	
3	6	1	0	2	80	1389	1325	[1337,1269,1548,1382]	-542,96	572,4					3436,05	1267	
3	6	1	0	2	81	1176	1394	[1104,1291,1247,1476]	-616,53	553,03					4449,1	1508	
3	6	1	0	2	82	1935	1338	[1905,1307,1976,1368]	-389,68	569,79					3520,91	1122	
3	6	1	0	2	83	503	1351	[474,1323,601,1387]	-808,79	563,73					4515,97	1247	
3	6	1	0	2	84	1990	1398	[1939,1341,2048,1444]	-373,34	552,42					2826,94	1048	
3	6	1	0	2	85	1865	1390	[1789,1348,1940,1491]	-412,58	548,84					3053,3	1124	
3	6	1	0	2	86	930	1536	[846,1306,1023,1615]	-687,42	529,63					3713,85	1236	
3	6	1	0	2	87	282	1537	[236,1393,324,1632]	-882,93	512,17					2726,93	1096	
3	6	1	0	2	88	2047	1469	[2001,1396,2095,1563]	-353,9	528,95					2640,86	938	
3	6	1	0	2	89	47	1447	[3,1407,140,1495]	-947,2	532,32					2496,33	854	
3	6	1	0	2	90	423	1534	[364,1405,475,1669]	-845,8	510,84					2568,49	1067	
3	6	1	0	2	91	2129	1484	[2098,1438,2159,1581]	-331,1	520,96					2385,36	711	
3	6	1	0	2	92	538	1564	[459,1445,641,1684]	-805,49	498,89					2892,2	1209	
3	6	1	0	2	93	1753	1520	[1717,1482,1790,1633]	-443,71	505,99					3527,12	1114	
3	6	1	0	2	94	1400	1530	[1353,1493,1454,1579]	-549,1	511,2					4006,86	1262	
3	6	1	0	2	95	1618	1556	[1532,1496,1648,1648]	-489,49	497,57					4213,67	1234	
3	6	1	0	2	96	1877	1566	[1818,1510,1942,1623]	-405,5	500,97					2631,45	1069	
3	6	1	0	2	97	126	1632	[75,1547,185,1703]	-926,25	481,56					3204,48	1106	
3	6	1	0	2	98	2056	1622	[2008,1576,2102,1674]	-354,64	484,77					2886,57	944	
3	6	1	0	2	99	37	1630	[0,1577,75,1765]	-959,25	473,25					2541,25	802	
3	6	1	0	2	100	1118	1632	[1078,1596,1224,1669]	-627,09	481,5					3858,84	1293	
3	6	1	0	2	101	1281	1622	[1235,1580,1359,1665]	-581,34	483,32					3105,93	1219	
3	6	1	0	2	102	317	1738	[258,1604,380,1809]	-871,43	453,72					2525,17	1023	
3	6	1	0	2	103	895	1696	[842,1629,1037,1760]	-692	460,56					3620,84	1228	
3	6	1	0	2	104	1813	1696	[1746,1641,1874,1773]	-429,03	460,28					3167,13	1099	
3	6	1	0	2	105	1462	1706	[1380,1656,1543,1819]	-530,33	453,99					4219,84	1092	
3	6	1	0	2	106	1641	1702	[1593,1653,1710,1766]	-475,99	458,97					3188,95	1340	
3	6	1	0	2	107	1118	1710	[1069,1668,1198,1752]	-629,5	457,51					3305,28	1160	
3	6	1	0	2	108	720	1777	[631,1670,802,1857]	-752,73	440,16					3014,24	1223	
3	6	1	0	2	109	2053	1742	[1998,1690,2115,1798]	-351,95	449,72					3584,65	911	
3	6	1	0	2	110	1237	1775	[1180,1694,1327,1860]	-594,35	440,19					3349,38	1272	
3	6	1	0	2	111	417	1822	[361,1713,491,1887]	-838,82	431,6					2880,41	1185	
3	6	1	0	2	112	1914	1823	[1851,1719,1988,1870]	-393,3	429,44					2320,51	950	
3	6	1	0	2	113	25	1869	[0,1752,53,2009]	-960,98	402,99					2182	741	
3	6	1	0	2	114	997	1811	[932,1759,1089,1869]	-666,35	428,29					2926,42	1496	
3	6	1	0	2	115	237	1856	[159,1780,353,1958]	-891,94	407,67					2225,78	994	
3	6	1	0	2	116	2111	2043	[2066,1772,2159,2159]	-332,8	376,77					2056,54	570	
3	6	1	0	2	117	1646	1845	[1582,1798,1698,1903]	-476,1	417,37					3406,73	1258	
3	6	1	0	2	118	1176	1875	[1131,1810,1221,1921]	-616,81	410,2					3284,83	1200	
3	6	1	0	2	119	487	1873	[417,1827,548,1928]	-821,32	405,91					3357,62	1381	
3	6	1	0	2	120	1319	1882	[1217,1833,1422,1932]	-576,04	405,68					3294,91	1208	
3	6	1	0	2	121	1775	1892	[1713,1844,1843,1972]	-436,72	403,25					3417,62	1061	
3	6	1	0	2	122	1973	1898	[1915,1856,2038,1966]	-379,96	399,8					2736,45	843	
3	6	1	0	2	123	1510	1940	[1423,1864,1573,2038]	-517,32	388,9					3231,81	1139	
3	6	1	0	2	124	86	1938	[34,1874,161,1985]	-940,8	388,56					2854,73	788	
3	6	1	0	2	125	1166	1955	[1035,1904,1282,1991]	-622,6	387,37					4094,98	1193	
3	6	1	0	2	126	1665	1981	[1610,1924,1712,2040]	-469,9	376,36					2677,41	1036	
3	6	1	0	2	127	704	1982	[627,1932,771,2033]	-756,74	373,65					2360,76	1096	
3	6	1	0	2	128	1842	2015	[1784,1953,1928,2051]	-413,55	369,87					2843,83	968	
3	6	1	0	2	129	332	2009	[187,1973,400,2061]	-878,27	364,21					2651,4	1111	
3	6	1	0	2	130	819	2035	[724,1982,859,2090]	-728,48	357,64					3346,82	1011	
3	6	1	0	2	131	615	2065	[525,1986,687,2159]	-784,42	349,88					2261,77	956	
3	6	1	0	2	132	928	2089	[879,1982,975,2136]	-691,82	350,64					2522,8	1186	
3	6	1	0	2	133	1005	2073	[968,2021,1054,2159]	-664,92	344,74					4537,39	989	
3	6	1	0	2	134	1901	2075	[1840,2015,1971,2131]	-398,21	349,21					2252,62	838	
3	6	1	0	2	135	1587	2079	[1531,2026,1637,2152]	-492,77	344,26					3473,22	1005	
3	6	1	0	2	136	242	2123	[164,2088,314,2159]	-895,14	330,3					2706,38	751	
3	6	1	0	2	137	483	2123	[429,2083,538,2159]	-821,7	330,73					2763,47	1453	
3	6	1	0	2	138	1331	2138	[1271,2116,1434,2159]	-560,33	328,69					3043,79	930	
3	6	1	0	1	1	106	54	[63,3,180,92]	-290,54	309,03					1590,53	360	
3	6	1	0	1	2	939	46	[858,0,1014,102]	-43,22	310,63					1623,42	545	
3	6	1	0	1	3	1074	38	[1001,0,1163,80]	-0,14	313,61					1864,8	513	
3	6	1	0	1	4	1584	70	[1437,0,1731,193]	155,02	297,37					1166,06	443	
3	6	1	0	1	5	1666	34	[1621,0,1731,95]	174,3	312,5					1518,62	417	
3	6	1	0	1	6	1894	28	[1849,0,1981,61]	244,58	317,52					722,764	328	
3	6	1	0	1	7	840	71	[804,28,880,119]	-72,77	300,49					1667,98	640	
3	6	1	0	1	8	1779	98	[1716,40,1856,172]	207,69	293,17					1255,85	489	
3	6	1	0	1	9	243	114	[162,44,331,187]	-248,14	288,77					1432,09	578	
3	6	1	0	1	10	1048	158	[1013,79,1086,230]	-9,52	277,13					2085,01	729	
3	6	1	0	1	11	2070	119	[1983,79,2128,158]	292,18	286,16					1678,8	487	
3	6	1	0	1	12	744	201	[683,96,802,301]	-102,7	264,54					1803,17	754	
3	6	1	0	1	13	913	170	[850,104,957,224]	-51,45	270,77					2171,77	795	
3	6	1	0	1	14	49	248	[0,104,100,306]	-309,94	259,08					1006,95	447	
3	6	1	0	1	15	137	147	[87,103,202,201]	-280,34	275,77					1934,37	646	
3	6	1	0	1	16	542	177	[503,130,583,237]	-161,63	267,71					2597,25	756	
3	6	1	0	1	17	1473	249	[1414,125,1537,320]	116,43	254,04					2094,14	781	
3	6	1	0	1	18	390	199	[354,156,426,265]	-207,77	259,57					2164,94	729	
3	6	1	0	1	19	442	330	[323,260,523,404]	-195,47	220,34					2025,79	854	
3	6	1	0	1	20	603	343	[538,297,647,392]	-143,77	219,77					3330,55	938	
3	6	1	0	1	21	256	350	[177,309,320,391]	-246,35	217,75					2497,12	762	
3	6	1	0	1	22	720	366	[646,309,783,446]	-106,42	209,09					2335,63	1006	
3	6	1	0	1	23	1684	390	[1624,336,1743,462]	179,54	204,18					2574,61	807	
3	6	1	0	1	24	2133	403	[2107,337,2159,517]	315,35	197,01					1608,84	459	
3	6	1	0	1	25	49	525	[0,347,91,637]	-313,99	174,12					1837,72	638	
3	6	1	0	1	26	1168	637	[1129,382,1223,716]	30,24	151,7					3095,95	1014	
3	6	1	0	1	27	617	484	[558,402,658,556]	-141,73	175,89					2312,8	1000	
3	6	1	0	1	28	175	492	[113,404,252,593]	-272,59	171,15					1675,08	770	
3	6	1	0	1	29	1050	464	[992,414,1178,539]	-3,65	183,1					2189,4	997	
3	6	1	0	1	30	449	482	[347,423,537,562]	-190,25	174,98					1905,61	880	
3	6	1	0	1	31	2022	471	[1949,433,2072,514]	278,65	181,32					2134,15	659	
3	6	1	0	1	32	703	519	[650,459,783,575]	-109,4	168,17					2510,33	1017	
3	6	1	0	1	33	1384	518	[1331,474,1460,566]	91,08	167,33					2717,1	976	
3	6	1	0	1	34	1530	510	[1456,477,1621,555]	136,03	169,61					3020,37	1036	
3	6	1	0	1	35	1778	549	[1694,486,1910,613]	212,77	158,44					2219,65	978	
3	6	1	0	1	36	1606	588	[1452,549,1691,656]	149,52	146					2055,81	960	
3	6	1	0	1	37	341	709	[289,548,385,802]	-220,34	116,76					1848,48	900	
3	6	1	0	1	38	1291	697	[1257,614,1327,754]	63,13	117,52					2769,29	1098	
3	6	1	0	1	39	1550	663	[1485,615,1597,718]	137,83	126					3204,64	1158	
3	6	1	0	1	40	1748	681	[1691,616,1810,737]	197,96	121,6					2251,5	1167	
3	6	1	0	1	41	2045	699	[1996,651,2093,745]	287,06	115,43					3855,59	816	
3	6	1	0	1	42	595	758	[496,650,771,985]	-134,31	83,08					2887,9	1235	
3	6	1	0	1	43	40	763	[0,652,113,862]	-310,99	95,53					1819,37	650	
3	6	1	0	1	44	972	863	[876,651,1126,1109]	-25,78	59,58					2794,62	1143	
3	6	1	0	1	45	1903	743	[1862,693,1984,786]	250,16	101,75					3241,85	887	
3	6	1	0	1	46	175	747	[121,702,228,785]	-271,22	99,54					2046,54	974	
3	6	1	0	1	47	1819	745	[1759,703,1864,800]	217,94	98,74					2659,38	1022	
3	6	1	0	1	48	1577	771	[1502,708,1670,848]	148,79	93,62					2362,79	1114	
3	6	1	0	1	49	2117	795	[2074,702,2159,873]	312,34	88,17					1846,1	698	
3	6	1	0	1	50	1701	798	[1653,712,1754,920]	185,25	80,9					2354,1	1048	
3	6	1	0	1	51	444	907	[386,727,493,977]	-193,64	59,37					2712,77	1032	
3	6	1	0	1	52	1314	841	[1239,767,1386,950]	66,63	70,2					4082,68	1320	
3	6	1	0	1	53	1453	844	[1413,796,1507,925]	113,04	65,69					3046,49	1149	
3	6	1	0	1	54	1965	876	[1912,824,2054,941]	267,5	62,02					2521,78	752	
3	6	1	0	1	55	251	922	[199,874,299,986]	-247,09	44,53					2236,27	1053	
3	6	1	0	1	56	1518	942	[1407,882,1614,1092]	125,81	34,01					2333,12	1130	
3	6	1	0	1	57	159	949	[85,915,216,983]	-276,94	35,89					4979,45	1083	
3	6	1	0	1	58	1331	988	[1248,912,1411,1061]	76,61	26,22					2752,73	1183	
3	6	1	0	1	59	1649	1034	[1569,919,1851,1120]	183,38	21,12					2699,96	994	
3	6	1	0	1	60	2000	980	[1910,906,2091,1036]	275,78	32,76					1876,69	756	
3	6	1	0	1	61	361	1033	[301,974,407,1087]	-215,49	14,28					2319,39	1084	
3	6	1	0	1	62	790	1069	[673,984,860,1135]	-89,51	5,02					3470,01	1262	
3	6	1	0	1	63	1299	1080	[1237,1029,1358,1129]	65,1	-0,78					3323,11	1219	
3	6	1	0	1	64	1869	1084	[1816,1042,1929,1124]	237,19	-0,31					2478,45	1248	
3	6	1	0	1	65	2123	1118	[2077,1040,2159,1201]	312,82	-9,02					2069,7	618	
3	6	1	0	1	66	395	1190	[324,1107,467,1256]	-204,95	-31,74					2351,87	1103	
3	6	1	0	1	67	2025	1193	[1967,1111,2085,1335]	284,42	-38,63					2071,7	1087	
3	6	1	0	1	68	916	1180	[859,1127,957,1227]	-50,56	-30,01					3535,74	1307	
3	6	1	0	1	69	1393	1198	[1257,1138,1458,1283]	89,84	-39,13					2669,5	1107	
3	6	1	0	1	70	517	1230	[444,1151,605,1342]	-169,44	-51,78					2860,43	1180	
3	6	1	0	1	71	645	1269	[556,1155,722,1395]	-129,81	-57,99					2770,49	1169	
3	6	1	0	1	72	318	1294	[247,1236,381,1343]	-227,14	-66,92					2711,55	1204	
3	6	1	0	1	73	1292	1281	[1236,1241,1432,1351]	74	-65,18					3045,54	1202	
3	6	1	0	1	74	1577	1320	[1509,1246,1659,1440]	151,29	-76					2750,47	1132	
3	6	1	0	1	75	172	1350	[117,1254,224,1396]	-272,16	-77,08					2543,49	1001	
3	6	1	0	1	76	865	1338	[815,1292,944,1380]	-60,06	-79,69					2223,32	1248	
3	6	1	0	1	77	1176	1367	[1107,1325,1319,1526]	41,37	-96,81					2624,08	1147	
3	6	1	0	1	78	392	1424	[331,1316,462,1473]	-202,98	-99,19					2561,03	1145	
3	6	1	0	1	79	1396	1413	[1297,1349,1466,1471]	92,97	-101,95					2942,12	1224	
3	6	1	0	1	80	1895	1406	[1849,1351,1973,1474]	247,18	-97,96					2398,52	1034	
3	6	1	0	1	81	292	1452	[242,1381,331,1582]	-234,69	-121,11					2448,06	1084	
3	6	1	0	1	82	826	1461	[771,1415,866,1507]	-76,39	-115,45					2723,09	1269	
3	6	1	0	1	83	1619	1522	[1532,1415,1703,1586]	159,17	-128,79					2862,78	1236	
3	6	1	0	1	84	2037	1466	[1980,1415,2087,1532]	283,2	-116,1					2375,28	1135	
3	6	1	0	1	85	183	1484	[90,1430,254,1540]	-269,33	-121,88					2926,84	1277	
3	6	1	0	1	86	707	1467	[646,1427,746,1590]	-115,68	-127,81					3056,96	1178	
3	6	1	0	1	87	583	1496	[526,1440,643,1561]	-147,19	-125,5					2687,61	1569	
3	6	1	0	1	88	1760	1544	[1716,1500,1810,1596]	204,17	-137,85					4689,48	1290	
3	6	1	0	1	89	1424	1548	[1322,1507,1467,1596]	97,67	-141,21					3442,28	1210	
3	6	1	0	1	90	2052	1575	[1989,1514,2118,1623]	290,24	-144,95					2876,36	861	
3	6	1	0	1	91	1949	1623	[1868,1520,1992,1686]	255,27	-155					3682,85	1094	
3	6	1	0	1	92	780	1589	[710,1528,830,1638]	-89,12	-152,94					5233,55	1412	
3	6	1	0	1	93	410	1665	[247,1560,531,1720]	-201,69	-173,47					3453,97	1210	
3	6	1	0	1	94	249	1642	[211,1603,299,1687]	-245,92	-170,87					4416,28	1221	
3	6	1	0	1	95	626	1657	[560,1602,687,1711]	-134,25	-174,34					3806,91	1334	
3	6	1	0	1	96	1655	1660	[1619,1632,1757,1689]	181,28	-172,51					3987,64	1178	
3	6	1	0	1	97	515	1675	[449,1636,582,1722]	-168,36	-180,41					1502,39	1026	
3	6	1	0	1	98	1454	1710	[1402,1661,1566,1755]	119,48	-187,7					2808,12	1143	
3	6	1	0	1	99	1257	1727	[1195,1663,1347,1782]	54,43	-192,52					3855,84	1260	
3	6	1	0	1	100	1958	1716	[1901,1674,2038,1756]	266,2	-187,82					2868,09	1038	
3	6	1	0	1	101	2083	1764	[2030,1698,2140,1819]	298,39	-203,1					2548,38	790	
3	6	1	0	1	102	651	1761	[589,1704,712,1826]	-126,93	-205,35					3315,65	1173	
3	6	1	0	1	103	442	1742	[354,1694,503,1788]	-189,92	-199,74					2770,23	1141	
3	6	1	0	1	104	1716	1771	[1610,1709,1778,1857]	187,48	-209,6					2659,32	1112	
3	6	1	0	1	105	485	1844	[413,1777,598,1922]	-170,83	-228,47					2495,2	1052	
3	6	1	0	1	106	1440	1821	[1347,1777,1551,1862]	113,49	-220,18					2621,78	1211	
3	6	1	0	1	107	1852	1826	[1770,1770,1946,1902]	233,23	-225,73					2399,34	974	
3	6	1	0	1	108	44	1841	[0,1772,87,1991]	-310,25	-237,38					1272,23	771	
3	6	1	0	1	109	1010	1864	[808,1811,1078,1963]	-39,04	-242,54					3502,98	1234	
3	6	1	0	1	110	1490	1902	[1421,1839,1608,1964]	126,58	-242,06					2669,21	1153	
3	6	1	0	1	111	228	1923	[154,1834,311,2059]	-253	-256,3					2521,19	1192	
3	6	1	0	1	112	1244	1931	[1178,1848,1310,1996]	51,79	-252,03					2909,18	1159	
3	6	1	0	1	113	2008	1939	[1929,1857,2056,2003]	277	-253,24					1985,62	823	
3	6	1	0	1	114	1727	1918	[1643,1880,1771,1957]	189,59	-249,08					3606,65	1079	
3	6	1	0	1	115	660	1937	[580,1881,720,2057]	-128,25	-263,17					3167,89	1131	
3	6	1	0	1	116	1557	1976	[1515,1897,1612,2041]	146,1	-263,35					3108,39	1246	
3	6	1	0	1	117	1815	1982	[1781,1911,1847,2069]	218,81	-269,37					3758,22	984	
3	6	1	0	1	118	1100	1973	[1040,1921,1182,2019]	10,15	-265,31					3268,18	1170	
3	6	1	0	1	119	994	2040	[939,1924,1043,2089]	-22,84	-281					2499,15	1224	
3	6	1	0	1	120	413	2013	[360,1956,532,2093]	-186,98	-282,68					3171,64	1009	
3	6	1	0	1	121	325	2040	[273,1985,382,2095]	-222,51	-288,79					2390,84	1003	
3	6	1	0	1	122	2060	2104	[1998,2016,2109,2159]	293,38	-303,94					1758,71	566	
3	6	1	0	1	123	817	2068	[725,2026,862,2128]	-82,42	-295,19					3055,49	1091	
3	6	1	0	1	124	1258	2098	[1165,2030,1325,2159]	52,55	-306,19					3056,72	931	
3	6	1	0	1	125	446	2112	[368,2058,544,2159]	-184,71	-312,45					2757,19	832	
3	6	1	0	1	126	1565	2108	[1414,2046,1683,2159]	142,43	-309,99					4378,43	907	
3	6	1	0	1	127	1980	2135	[1872,2087,2021,2159]	263,11	-315,22					2273,17	695	
3	6	1	0	1	128	1092	2108	[1029,2061,1186,2159]	8,89	-310,14					2632,86	988	
3	6	1	0	4	1	151	41	[86,0,241,95]	-922,77	-336,13					797,97	426	
3	6	1	0	4	2	1565	40	[1507,0,1735,81]	-484,71	-333,95					1280,23	438	
3	6	1	0	4	3	2002	31	[1930,0,2076,126]	-367,61	-336,62					785,401	299	
3	6	1	0	4	4	379	91	[332,22,431,147]	-855,26	-350,08					2157,14	586	
3	6	1	0	4	5	1074	94	[1005,32,1137,197]	-649,4	-352,3					1729,79	843	
3	6	1	0	4	6	287	89	[236,44,321,135]	-883,53	-349,93					1725	578	
3	6	1	0	4	7	799	119	[750,63,869,168]	-729,85	-359,37					2482,03	673	
3	6	1	0	4	8	2000	150	[1934,73,2088,224]	-370,29	-367,74					1182,9	510	
3	6	1	0	4	9	242	128	[201,88,282,189]	-897,76	-366,02					1374,22	676	
3	6	1	0	4	10	1597	134	[1551,86,1652,232]	-490,06	-368,34					2220,83	689	
3	6	1	0	4	11	2122	185	[2058,98,2159,290]	-335,82	-375,4					947,83	352	
3	6	1	0	4	12	962	167	[887,112,1013,331]	-685,94	-381,45					1907,94	732	
3	6	1	0	4	13	43	214	[0,117,86,288]	-960,06	-386,01					1372,69	462	
3	6	1	0	4	14	1384	188	[1329,133,1425,245]	-557,51	-379,03					1706,86	703	
3	6	1	0	4	15	1294	276	[1239,169,1355,344]	-583,49	-401,12					2150,04	769	
3	6	1	0	4	16	498	247	[406,173,593,392]	-821,68	-402,76					1723,82	721	
3	6	1	0	4	17	370	220	[310,180,462,269]	-854,69	-390,47					1531,73	721	
3	6	1	0	4	18	137	237	[85,184,181,281]	-930,25	-394,45					1590,2	714	
3	6	1	0	4	19	1806	266	[1752,208,1887,350]	-428,42	-401,31					2814,15	650	
3	6	1	0	4	20	1036	260	[1002,222,1071,315]	-660,16	-403,33					3126,41	875	
3	6	1	0	4	21	1670	305	[1610,256,1773,372]	-464,41	-415,83					2089,7	751	
3	6	1	0	4	22	1528	381	[1470,296,1598,460]	-510,61	-434,93					2562,73	929	
3	6	1	0	4	23	224	450	[144,337,298,567]	-906,19	-462,67					1837,54	780	
3	6	1	0	4	24	2016	445	[1931,366,2130,544]	-363,74	-455,31					2015,58	555	
3	6	1	0	4	25	1103	431	[1024,394,1162,480]	-641,19	-453,98					2979,53	1039	
3	6	1	0	4	26	576	497	[466,421,717,572]	-794,6	-471,94					2779,28	1318	
3	6	1	0	4	27	1014	498	[877,439,1078,553]	-673,37	-473,71					2410,62	1143	
3	6	1	0	4	28	1751	491	[1678,431,1834,583]	-443,16	-471,8					2468,12	922	
3	6	1	0	4	29	1274	496	[1226,444,1335,553]	-588,46	-472,83					2591,63	1048	
3	6	1	0	4	30	1582	525	[1521,449,1647,607]	-496,65	-481,45					1760,01	1010	
3	6	1	0	4	31	1051	606	[953,557,1108,669]	-659,08	-504,93					2648,88	1132	
3	6	1	0	4	32	1896	629	[1816,577,1989,690]	-402,8	-512,07					2781,7	833	
3	6	1	0	4	33	859	721	[798,640,921,797]	-710,36	-539,86					3333,39	1394	
3	6	1	0	4	34	1183	737	[1026,666,1278,783]	-623,88	-538,08					2743,49	1111	
3	6	1	0	4	35	1548	717	[1455,678,1634,789]	-507,79	-539,42					3337,4	1110	
3	6	1	0	4	36	213	763	[141,680,287,832]	-904,1	-551,25					2204,58	948	
3	6	1	0	4	37	1894	724	[1840,688,1948,759]	-402,67	-539,95					2599,98	922	
3	6	1	0	4	38	1291	806	[1254,745,1330,849]	-583,4	-563,29					2936,72	1166	
3	6	1	0	4	39	302	807	[250,743,354,887]	-877,19	-566,84					3447,95	1290	
3	6	1	0	4	40	971	820	[905,749,1042,898]	-678,36	-567,6					2773,01	1244	
3	6	1	0	4	41	401	808	[335,754,467,872]	-848,44	-568,35					2362,58	1127	
3	6	1	0	4	42	750	799	[615,769,781,858]	-757,54	-567,76					3640,08	1231	
3	6	1	0	4	43	1860	839	[1826,782,1921,928]	-411,34	-578,03					3609,49	1001	
3	6	1	0	4	44	1745	844	[1697,780,1787,891]	-448,84	-572,82					4015,94	1087	
3	6	1	0	4	45	907	895	[864,800,949,969]	-698,26	-588,3					3369,5	1329	
3	6	1	0	4	46	2123	869	[2068,804,2159,983]	-333,07	-584,95					2107,62	603	
3	6	1	0	4	47	1081	881	[1035,840,1135,920]	-644,97	-586,29					4860,64	1281	
3	6	1	0	4	48	1229	881	[1185,840,1270,939]	-601,39	-587,93					3376,63	1162	
3	6	1	0	4	49	834	925	[788,853,883,998]	-718,93	-599,1					2387,6	1378	
3	6	1	0	4	50	573	935	[529,896,632,977]	-794,77	-603,16					2344,49	1234	
