Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
2	2	1	0	23	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1535-99-95-50-81-63-42-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001291628	2023-07-11T17:09:56,863+02:00	
2	2	1	0	23	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1535-99-95-50-81-63-41-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001291628	2023-07-11T17:09:57,173+02:00	
2	2	1	0	23	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1535-99-95-50-81-63-40-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	-0,001291628	2023-07-11T17:09:57,407+02:00	
2	2	1	0	24	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1520-99-95-50-81-63-42-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001291628	2023-07-11T17:09:58,017+02:00	
2	2	1	0	24	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1520-99-95-50-81-63-41-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001291628	2023-07-11T17:09:58,327+02:00	
2	2	1	0	24	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1520-99-95-50-81-63-40-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	-0,001291628	2023-07-11T17:09:58,563+02:00	
2	2	1	0	25	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1521-99-95-50-81-63-42-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001291628	2023-07-11T17:09:59,170+02:00	
2	2	1	0	25	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1521-99-95-50-81-63-41-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001291628	2023-07-11T17:09:59,483+02:00	
2	2	1	0	25	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1521-99-95-50-81-63-40-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	-0,001291628	2023-07-11T17:09:59,733+02:00	
2	3	1	0	1	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/61197efc-651e-4316-bd94-0804326df030/1513-98-95-50-81-63-42-610.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-07-11T17:15:00,423+02:00	
