Row	Column	Plane	Timepoint	Field	Channel ID	Channel Name	Channel Type	URL	ImageResolutionX [m]	ImageResolutionY [m]	ImageSizeX	ImageSizeY	PositionX [m]	PositionY [m]	Time Stamp	
2	3	1	0	1	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/14-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-08-04T12:32:46,903+02:00	
2	3	1	0	1	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/14-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-08-04T12:32:47,213+02:00	
2	3	1	0	1	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/14-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0	2023-08-04T12:32:47,557+02:00	
2	3	1	0	2	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/13-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,001291628	2023-08-04T12:32:48,167+02:00	
2	3	1	0	2	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/13-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,001291628	2023-08-04T12:32:48,463+02:00	
2	3	1	0	2	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/13-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0	0,001291628	2023-08-04T12:32:48,697+02:00	
2	3	1	0	3	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/12-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,001291628	2023-08-04T12:32:49,303+02:00	
2	3	1	0	3	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/12-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,001291628	2023-08-04T12:32:49,617+02:00	
2	3	1	0	3	3	HOECHST 33258	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/12-37-20-311-1311-134-412-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,000645814	0,001291628	2023-08-04T12:32:49,850+02:00	
2	3	1	0	4	1	BIOP Digital Phase Contrast	Phase	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/11-37-20-311-1311-134-414-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,001291628	2023-08-04T12:32:50,617+02:00	
2	3	1	0	4	2	5-TAMRA	Fluorescence	http://sv-01-366/ODA/Images/C/d203800f-93a9-4f0e-8321-3da8d53e11fa/11-37-20-311-1311-134-413-149.tiff	2,98988040478381E-07	2,98988040478381E-07	2160	2160	0,001291628	0,001291628	2023-08-04T12:32:50,910+02:00	
